-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  47.6101   Longitude -122.2015
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 110.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999
Parameter(s):
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2)
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2)
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2)
T2M                    MERRA-2 Temperature at 2 Meters (C)
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%)
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s)
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees)
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C)
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C)
PS                     MERRA-2 Surface Pressure (kPa)
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg)
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day)
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,T2MDEW,T2MWET,PS,QV2M,PRECTOTCORR
2025,7,5,23,632.9,650.65,204.5,16.31,73.72,1.0,5.1,11.63,13.97,101.19,8.45,0.35
2025,7,6,0,483.58,656.48,133.19,17.07,72.18,0.55,345.2,12.05,14.56,101.13,8.69,0.28
2025,7,6,1,325.33,560.67,109.24,17.23,74.69,0.31,284.9,12.73,14.98,101.07,9.09,0.17
2025,7,6,2,171.9,423.25,72.05,17.51,80.09,0.56,232.3,14.0,15.76,101.04,9.93,0.09
2025,7,6,3,44.5,165.74,31.18,15.67,85.53,0.8,212.7,13.25,14.46,101.05,9.43,0.09
2025,7,6,4,0.0,0.0,0.0,13.67,90.59,0.73,208.7,12.19,12.93,101.1,8.77,0.29
2025,7,6,5,0.0,0.0,0.0,12.3,96.99,0.15,199.6,11.86,12.08,101.13,8.58,0.56
2025,7,6,6,0.0,0.0,0.0,11.41,98.59,0.52,72.3,11.22,11.31,101.16,8.22,0.88
2025,7,6,7,0.0,0.0,0.0,10.75,98.42,0.83,80.3,10.52,10.64,101.19,7.85,0.97
2025,7,6,8,0.0,0.0,0.0,10.12,98.13,0.89,81.6,9.86,9.99,101.22,7.5,0.96
2025,7,6,9,0.0,0.0,0.0,9.75,97.67,0.74,87.7,9.42,9.58,101.24,7.28,0.81
2025,7,6,10,0.0,0.0,0.0,9.29,97.43,0.68,97.7,8.93,9.11,101.24,7.04,0.71
2025,7,6,11,0.0,0.0,0.0,8.86,97.32,0.59,106.6,8.47,8.66,101.23,6.83,0.61
2025,7,6,12,6.43,18.92,8.75,8.69,100.0,0.45,104.0,9.08,8.89,101.23,7.15,0.47
2025,7,6,13,95.4,298.92,48.75,8.96,100.0,0.44,86.1,9.04,9.0,101.22,7.15,0.53
2025,7,6,14,250.32,555.34,84.3,9.12,93.49,0.58,84.1,8.13,8.62,101.19,6.68,0.52
2025,7,6,15,421.0,654.81,116.14,9.43,92.22,0.53,99.8,8.25,8.84,101.17,6.73,0.77
2025,7,6,16,584.75,740.19,134.76,10.12,91.42,0.29,159.7,8.81,9.46,101.15,6.99,1.13
2025,7,6,17,715.8,809.25,168.56,11.03,90.18,0.52,225.8,9.49,10.26,101.13,7.33,1.26
2025,7,6,18,806.78,793.09,166.62,12.27,87.69,0.65,237.5,10.31,11.29,101.12,7.74,1.07
2025,7,6,19,912.03,923.8,89.88,14.11,82.63,0.67,230.4,11.21,12.66,101.07,8.23,0.56
2025,7,6,20,922.5,936.34,87.08,16.08,76.88,0.79,227.0,12.06,14.07,101.03,8.7,0.07
2025,7,6,21,864.25,936.59,104.16,18.14,66.26,0.69,247.1,11.77,14.96,100.93,8.55,0.0
2025,7,6,22,809.83,892.84,99.75,19.69,57.36,0.81,315.5,11.03,15.36,100.84,8.16,0.0
2025,7,6,23,681.42,853.73,111.71,20.25,56.04,1.38,353.3,11.22,15.73,100.76,8.26,0.0
2025,7,7,0,527.38,797.6,112.05,20.33,60.69,1.73,7.7,12.45,16.39,100.69,9.0,0.0
2025,7,7,1,360.83,651.62,99.25,19.36,71.11,1.82,20.2,13.96,16.66,100.64,9.94,0.0
2025,7,7,2,191.4,512.97,65.35,17.24,85.42,1.87,25.6,14.78,16.01,100.61,10.46,0.0
2025,7,7,3,51.65,209.68,29.01,15.54,89.31,2.04,21.3,13.81,14.67,100.6,9.81,0.0
2025,7,7,4,0.0,0.0,0.0,14.5,91.83,1.95,17.9,13.2,13.85,100.62,9.43,0.0
2025,7,7,5,0.0,0.0,0.0,13.83,94.18,1.69,20.8,12.94,13.39,100.61,9.26,0.0
2025,7,7,6,0.0,0.0,0.0,13.2,96.31,1.46,31.0,12.65,12.93,100.59,9.09,0.0
2025,7,7,7,0.0,0.0,0.0,12.74,97.38,1.24,37.8,12.34,12.54,100.55,8.92,0.02
2025,7,7,8,0.0,0.0,0.0,12.29,97.7,0.84,36.3,11.95,12.12,100.53,8.69,0.08
2025,7,7,9,0.0,0.0,0.0,12.27,95.79,0.77,17.5,11.63,11.95,100.51,8.51,0.01
2025,7,7,10,0.0,0.0,0.0,12.62,92.4,1.33,2.2,11.43,12.02,100.49,8.4,0.0
2025,7,7,11,0.0,0.0,0.0,12.19,94.92,1.78,2.6,11.41,11.8,100.47,8.39,0.0
2025,7,7,12,6.5,36.17,7.3,12.07,95.99,1.74,6.6,11.47,11.77,100.46,8.42,0.0
2025,7,7,13,101.32,407.04,34.83,13.23,93.98,1.51,7.2,12.3,12.76,100.43,8.9,0.0
2025,7,7,14,258.33,639.08,55.97,15.03,86.31,1.5,6.9,12.8,13.92,100.4,9.19,0.0
2025,7,7,15,427.5,773.26,66.46,16.91,79.84,1.63,358.6,13.45,15.18,100.39,9.59,0.0
2025,7,7,16,591.6,847.09,73.77,19.03,73.49,2.1,353.7,14.21,16.62,100.39,10.09,0.0
2025,7,7,17,725.45,862.57,88.16,20.65,67.5,2.29,354.5,14.45,17.55,100.38,10.25,0.03
2025,7,7,18,829.62,903.73,88.32,21.63,64.6,2.34,352.1,14.7,18.17,100.36,10.42,0.25
2025,7,7,19,883.35,856.67,113.93,22.15,64.18,2.36,349.7,15.09,18.62,100.35,10.69,1.13
2025,7,7,20,898.2,919.92,83.61,22.51,64.52,2.41,349.5,15.48,18.99,100.31,10.99,2.19
2025,7,7,21,882.85,917.35,83.26,22.78,64.25,2.26,353.4,15.65,19.22,100.28,11.13,1.95
2025,7,7,22,805.35,909.79,77.36,23.18,63.2,1.86,0.6,15.73,19.45,100.25,11.22,0.65
2025,7,7,23,684.6,876.06,72.84,23.95,61.75,1.86,11.5,15.99,19.97,100.21,11.49,0.05
2025,7,8,0,533.6,825.37,69.52,23.86,62.21,2.04,16.2,16.1,19.98,100.14,11.52,0.0
2025,7,8,1,366.3,740.66,63.14,23.1,67.79,1.99,17.5,16.79,19.94,100.11,12.0,0.0
2025,7,8,2,197.5,605.77,45.71,21.37,79.42,1.74,16.0,17.65,19.51,100.09,12.66,0.0
2025,7,8,3,53.22,276.48,23.13,18.24,91.76,1.51,18.2,16.89,17.57,100.1,12.04,0.0
2025,7,8,4,0.0,0.0,0.0,15.38,98.27,1.31,24.4,15.11,15.24,100.14,10.74,0.05
2025,7,8,5,0.0,0.0,0.0,14.06,100.0,0.96,33.5,14.26,14.16,100.16,10.16,0.62
2025,7,8,6,0.0,0.0,0.0,13.39,100.0,0.62,39.1,13.42,13.4,100.17,9.61,0.64
2025,7,8,7,0.0,0.0,0.0,12.87,99.2,0.05,78.7,12.75,12.81,100.18,9.2,0.61
2025,7,8,8,0.0,0.0,0.0,12.02,98.67,0.3,240.0,11.83,11.93,100.2,8.65,0.7
2025,7,8,9,0.0,0.0,0.0,12.23,94.54,0.33,282.3,11.37,11.8,100.22,8.4,0.05
2025,7,8,10,0.0,0.0,0.0,12.63,91.67,0.59,305.3,11.3,11.96,100.24,8.36,0.0
2025,7,8,11,0.0,0.0,0.0,12.83,90.29,0.48,309.0,11.28,12.06,100.27,8.34,0.0
2025,7,8,12,5.8,29.96,6.95,12.92,89.67,0.27,193.0,11.29,12.1,100.29,8.33,0.0
2025,7,8,13,94.25,383.88,37.22,14.02,92.55,0.68,182.5,12.82,13.42,100.31,9.24,0.0
2025,7,8,14,255.2,606.74,66.14,16.77,82.82,0.71,176.0,13.79,15.28,100.31,9.87,0.0
2025,7,8,15,428.85,758.51,77.32,17.58,75.38,0.63,188.3,13.2,15.39,100.34,9.45,0.0
2025,7,8,16,592.0,811.66,91.78,18.28,74.12,0.95,198.4,13.62,15.95,100.37,9.71,0.0
2025,7,8,17,736.12,896.77,84.45,19.37,72.3,1.35,199.0,14.29,16.83,100.39,10.14,0.0
2025,7,8,18,845.53,940.29,78.1,20.67,68.61,1.86,196.9,14.73,17.7,100.4,10.43,0.0
2025,7,8,19,906.95,936.49,83.49,21.89,64.21,2.39,194.3,14.85,18.37,100.4,10.52,0.0
2025,7,8,20,909.95,877.52,111.52,22.64,61.34,2.8,193.2,14.84,18.74,100.39,10.52,0.0
2025,7,8,21,878.2,868.48,119.71,23.46,59.01,2.81,196.1,15.01,19.24,100.35,10.64,0.0
2025,7,8,22,773.7,761.12,167.11,24.05,58.19,2.67,203.9,15.36,19.7,100.29,10.88,0.0
2025,7,8,23,644.12,700.42,167.46,24.1,59.49,2.69,211.1,15.73,19.91,100.27,11.16,0.0
2025,7,9,0,482.7,591.22,163.68,23.67,63.01,2.63,213.7,16.24,19.95,100.27,11.52,0.01
2025,7,9,1,329.52,529.99,122.74,22.86,70.98,2.14,205.7,17.33,20.1,100.32,12.36,0.01
2025,7,9,2,172.57,361.3,83.86,21.4,81.73,1.77,192.1,18.15,19.78,100.36,13.02,0.01
2025,7,9,3,45.42,136.55,32.23,18.86,92.86,1.91,184.8,17.66,18.26,100.43,12.63,0.15
2025,7,9,4,0.0,0.0,0.0,16.39,99.9,1.78,176.8,16.36,16.38,100.51,11.61,1.06
2025,7,9,5,0.0,0.0,0.0,15.36,98.9,1.96,173.0,15.19,15.27,100.56,10.75,1.87
2025,7,9,6,0.0,0.0,0.0,14.5,97.43,1.98,174.8,14.09,14.3,100.6,10.01,1.86
2025,7,9,7,0.0,0.0,0.0,13.6,96.95,2.0,175.4,13.14,13.37,100.63,9.39,1.68
2025,7,9,8,0.0,0.0,0.0,12.78,96.99,2.05,173.0,12.33,12.56,100.64,8.9,1.76
2025,7,9,9,0.0,0.0,0.0,12.57,96.24,2.12,178.4,12.0,12.29,100.64,8.71,0.94
2025,7,9,10,0.0,0.0,0.0,12.64,96.25,2.28,189.1,12.08,12.36,100.64,8.75,0.88
2025,7,9,11,0.0,0.0,0.0,12.6,96.71,2.45,194.1,12.11,12.35,100.64,8.77,0.7
2025,7,9,12,3.38,4.44,5.07,12.53,97.05,2.64,189.1,12.08,12.31,100.64,8.76,0.79
2025,7,9,13,37.4,45.91,29.13,12.96,95.64,2.98,187.1,12.31,12.64,100.65,8.88,0.71
2025,7,9,14,84.62,71.33,61.75,13.71,93.64,3.17,189.3,12.72,13.21,100.66,9.13,1.91
2025,7,9,15,134.25,72.19,98.07,14.15,93.33,3.17,192.9,13.11,13.63,100.72,9.36,2.86
2025,7,9,16,186.88,71.85,139.58,14.74,92.07,2.98,195.0,13.48,14.11,100.76,9.59,2.33
2025,7,9,17,254.95,43.37,194.95,15.28,90.87,2.86,195.6,13.81,14.55,100.77,9.8,2.35
2025,7,9,18,305.15,66.6,222.03,15.45,91.08,2.73,195.3,14.03,14.74,100.78,9.93,3.04
2025,7,9,19,345.08,135.88,204.17,15.47,91.71,2.7,194.8,14.16,14.81,100.8,10.01,3.51
2025,7,9,20,325.4,43.02,235.58,15.76,91.28,2.73,192.7,14.37,15.07,100.81,10.15,3.52
2025,7,9,21,316.58,50.49,240.6,16.26,90.14,2.66,195.9,14.67,15.46,100.81,10.35,2.62
2025,7,9,22,304.6,82.3,208.24,17.04,87.83,2.53,204.0,15.02,16.03,100.81,10.6,1.86
2025,7,9,23,302.95,281.64,131.88,17.72,84.99,2.46,211.7,15.19,16.45,100.78,10.71,1.71
2025,7,10,0,284.88,374.16,101.43,17.96,84.15,2.32,216.4,15.27,16.62,100.76,10.77,1.65
2025,7,10,1,192.8,298.38,84.61,17.68,85.72,2.0,218.7,15.28,16.48,100.74,10.78,0.95
2025,7,10,2,105.28,210.86,56.75,16.72,91.01,1.68,208.1,15.27,15.99,100.75,10.77,0.84
2025,7,10,3,29.98,74.98,23.44,15.42,96.72,1.52,194.1,14.92,15.17,100.77,10.53,1.36
2025,7,10,4,0.0,0.0,0.0,14.34,98.36,1.67,195.9,14.11,14.23,100.82,9.98,1.45
2025,7,10,5,0.0,0.0,0.0,13.64,97.84,1.99,201.3,13.31,13.48,100.85,9.48,1.47
2025,7,10,6,0.0,0.0,0.0,12.81,97.8,2.04,196.5,12.49,12.65,100.89,8.97,1.38
2025,7,10,7,0.0,0.0,0.0,12.05,97.61,2.16,191.2,11.71,11.88,100.93,8.51,1.43
2025,7,10,8,0.0,0.0,0.0,11.26,97.82,2.34,185.2,10.94,11.1,100.96,8.09,1.45
2025,7,10,9,0.0,0.0,0.0,11.01,96.75,2.25,179.2,10.52,10.77,100.95,7.87,0.46
2025,7,10,10,0.0,0.0,0.0,10.97,96.63,2.07,179.2,10.48,10.72,100.93,7.84,0.15
2025,7,10,11,0.0,0.0,0.0,11.11,95.86,1.99,188.7,10.49,10.8,100.94,7.85,0.08
2025,7,10,12,3.92,16.91,5.4,11.22,95.42,1.79,198.2,10.53,10.88,100.96,7.87,0.01
2025,7,10,13,43.78,142.72,26.49,12.33,91.72,1.8,199.8,11.06,11.7,100.98,8.14,0.01
2025,7,10,14,99.7,180.84,54.19,13.77,86.06,1.43,194.6,11.51,12.64,101.02,8.39,0.01
2025,7,10,15,152.57,202.17,77.0,14.92,78.52,0.93,200.8,11.26,13.09,101.09,8.24,0.03
2025,7,10,16,199.68,251.96,86.01,15.32,75.37,0.1,185.7,11.01,13.17,101.16,8.11,0.81
2025,7,10,17,288.0,300.01,117.93,14.6,79.46,0.81,50.0,11.1,12.85,101.19,8.16,1.72
2025,7,10,18,379.77,282.82,170.2,13.86,83.3,1.49,50.7,11.11,12.48,101.24,8.15,2.07
2025,7,10,19,454.95,143.57,295.51,13.56,84.36,1.92,44.8,10.99,12.27,101.29,8.09,1.82
2025,7,10,20,539.53,525.6,187.54,13.36,84.23,2.17,34.1,10.76,12.06,101.31,7.97,1.41
2025,7,10,21,551.7,279.15,308.8,13.87,81.47,2.27,19.3,10.77,12.32,101.3,7.97,0.59
2025,7,10,22,504.2,308.74,270.12,14.82,77.84,2.17,5.3,11.01,12.92,101.28,8.1,0.19
2025,7,10,23,441.0,360.98,198.07,15.62,74.9,1.96,353.0,11.21,13.42,101.24,8.21,0.09
2025,7,11,0,394.3,479.69,134.82,15.91,75.0,1.74,348.0,11.51,13.71,101.19,8.38,0.08
2025,7,11,1,274.73,444.71,103.64,15.89,76.86,1.64,355.8,11.85,13.87,101.16,8.58,0.08
2025,7,11,2,160.18,381.66,70.3,15.49,82.5,1.48,10.9,12.56,14.02,101.15,8.98,0.08
2025,7,11,3,45.17,179.65,30.79,13.81,92.37,1.32,23.3,12.62,13.21,101.15,9.02,0.14
2025,7,11,4,0.0,0.0,0.0,11.86,97.21,1.06,14.8,11.44,11.65,101.17,8.35,0.34
2025,7,11,5,0.0,0.0,0.0,10.95,98.56,0.67,277.8,10.74,10.85,101.15,7.97,0.53
2025,7,11,6,0.0,0.0,0.0,10.15,100.0,1.16,250.9,10.19,10.17,101.15,7.69,0.6
2025,7,11,7,0.0,0.0,0.0,9.8,100.0,1.25,255.6,9.88,9.84,101.2,7.52,0.59
2025,7,11,8,0.0,0.0,0.0,9.52,99.46,1.14,256.3,9.45,9.49,101.24,7.3,0.66
2025,7,11,9,0.0,0.0,0.0,9.68,99.33,0.92,263.7,9.54,9.61,101.23,7.37,0.17
2025,7,11,10,0.0,0.0,0.0,9.6,96.06,1.0,320.3,9.0,9.3,101.21,7.09,0.01
2025,7,11,11,0.0,0.0,0.0,8.93,98.37,1.8,5.7,8.68,8.8,101.18,6.94,0.0
2025,7,11,12,4.68,18.5,5.92,8.76,100.0,2.02,21.2,8.82,8.79,101.15,7.0,0.0
2025,7,11,13,90.5,320.49,37.33,11.42,94.3,1.56,22.3,10.55,10.98,101.11,7.87,0.0
2025,7,11,14,243.85,560.36,70.17,13.74,86.06,1.57,11.4,11.48,12.61,101.06,8.37,0.0
2025,7,11,15,415.8,729.63,78.06,14.73,82.81,1.8,4.8,11.86,13.29,101.05,8.59,0.01
2025,7,11,16,583.1,814.68,86.2,14.97,83.54,1.83,4.1,12.22,13.59,101.07,8.8,0.27
2025,7,11,17,725.03,859.06,93.47,15.65,81.86,1.94,5.9,12.6,14.12,101.06,9.01,0.45
2025,7,11,18,832.22,890.55,94.84,16.67,78.89,1.92,9.9,13.02,14.85,101.04,9.27,0.16
2025,7,11,19,896.75,911.32,90.62,18.07,74.82,1.84,10.6,13.55,15.81,101.03,9.61,0.01
2025,7,11,20,915.47,930.63,81.52,19.43,70.98,1.88,9.5,14.06,16.74,101.0,9.93,0.0
2025,7,11,21,881.42,899.39,96.34,20.87,66.65,1.97,9.0,14.46,17.67,100.96,10.2,0.0
2025,7,11,22,774.5,912.49,92.47,21.99,63.41,2.11,8.2,14.75,18.37,100.89,10.4,0.0
2025,7,11,23,676.25,862.84,80.84,22.57,62.0,2.19,10.2,14.95,18.76,100.84,10.54,0.0
2025,7,12,0,525.92,811.89,74.26,22.56,63.42,2.07,19.2,15.3,18.93,100.82,10.78,0.0
2025,7,12,1,356.27,692.7,70.44,21.92,70.16,1.67,31.0,16.24,19.08,100.77,11.48,0.0
2025,7,12,2,187.5,547.47,53.51,20.8,81.28,1.33,26.8,17.4,19.1,100.72,12.43,0.0
2025,7,12,3,45.38,198.53,26.19,17.75,90.51,1.2,41.6,16.17,16.96,100.72,11.44,0.0
2025,7,12,4,0.0,0.0,0.0,14.96,97.93,1.08,70.6,14.65,14.81,100.77,10.35,0.36
2025,7,12,5,0.0,0.0,0.0,14.18,98.29,1.17,105.3,13.93,14.05,100.82,9.87,1.38
2025,7,12,6,0.0,0.0,0.0,13.37,98.32,0.99,115.0,13.13,13.25,100.85,9.36,2.2
2025,7,12,7,0.0,0.0,0.0,12.6,98.16,1.1,125.0,12.33,12.46,100.88,8.88,2.48
2025,7,12,8,0.0,0.0,0.0,11.95,98.33,1.08,128.2,11.71,11.83,100.89,8.52,2.6
2025,7,12,9,0.0,0.0,0.0,12.08,96.09,0.98,128.4,11.48,11.78,100.86,8.4,0.37
2025,7,12,10,0.0,0.0,0.0,12.17,96.05,1.06,114.6,11.57,11.87,100.82,8.45,0.05
2025,7,12,11,0.0,0.0,0.0,12.21,96.32,1.22,94.2,11.64,11.93,100.78,8.5,0.0
2025,7,12,12,4.3,27.79,5.14,12.6,94.41,1.39,77.1,11.74,12.17,100.75,8.55,0.0
2025,7,12,13,89.05,348.79,31.34,14.42,94.17,1.2,65.4,13.47,13.94,100.74,9.61,0.0
2025,7,12,14,240.7,602.48,57.12,17.87,86.87,1.2,29.3,15.58,16.73,100.73,11.06,0.0
2025,7,12,15,408.1,753.06,62.85,19.24,77.29,1.48,5.4,15.16,17.2,100.73,10.72,0.0
2025,7,12,16,575.17,823.88,76.87,20.13,73.08,1.4,1.6,15.19,17.66,100.75,10.71,0.0
2025,7,12,17,719.58,881.85,74.66,21.38,69.73,1.46,0.8,15.65,18.52,100.74,11.04,0.0
2025,7,12,18,811.08,845.09,115.81,22.42,67.43,1.69,4.1,16.13,19.27,100.72,11.38,0.0
2025,7,12,19,859.22,799.24,155.84,23.2,65.87,1.99,6.6,16.49,19.85,100.69,11.66,0.0
2025,7,12,20,867.12,791.76,160.72,23.76,64.55,2.25,7.4,16.7,20.23,100.68,11.82,0.0
2025,7,12,21,861.6,857.33,123.92,24.29,62.72,2.39,4.8,16.76,20.52,100.66,11.86,0.0
2025,7,12,22,796.17,891.35,86.58,24.56,61.55,2.46,1.4,16.71,20.64,100.65,11.83,0.0
2025,7,12,23,677.65,875.36,73.08,24.46,61.81,2.32,0.0,16.69,20.58,100.64,11.81,0.0
2025,7,13,0,526.5,824.93,69.78,24.1,63.76,1.86,357.8,16.82,20.46,100.67,11.92,0.0
2025,7,13,1,355.62,722.28,66.93,22.98,74.26,1.31,3.9,18.04,20.51,100.7,12.98,0.0
2025,7,13,2,186.25,525.97,57.83,21.48,81.67,1.01,19.7,18.19,19.83,100.69,13.03,0.0
2025,7,13,3,44.35,167.53,29.75,19.41,86.31,1.12,53.7,17.08,18.24,100.71,12.11,0.0
2025,7,13,4,0.0,0.0,0.0,17.29,93.83,1.26,52.4,16.31,16.8,100.72,11.52,0.0
2025,7,13,5,0.0,0.0,0.0,16.65,95.17,1.63,59.0,15.89,16.27,100.7,11.22,0.17
2025,7,13,6,0.0,0.0,0.0,16.22,94.52,1.83,45.7,15.36,15.79,100.71,10.84,0.26
2025,7,13,7,0.0,0.0,0.0,15.67,94.35,2.19,26.3,14.78,15.23,100.65,10.45,0.17
2025,7,13,8,0.0,0.0,0.0,14.76,96.02,1.51,9.1,14.16,14.46,100.63,10.03,0.1
2025,7,13,9,0.0,0.0,0.0,13.92,97.44,0.6,356.2,13.55,13.73,100.7,9.63,0.01
2025,7,13,10,0.0,0.0,0.0,13.46,97.8,0.72,7.2,13.14,13.3,100.7,9.38,0.0
2025,7,13,11,0.0,0.0,0.0,14.0,95.51,1.24,25.3,13.31,13.65,100.68,9.49,0.0
2025,7,13,12,3.9,18.07,5.2,14.48,94.05,1.49,25.5,13.55,14.01,100.69,9.64,0.0
2025,7,13,13,84.18,279.91,46.38,15.72,91.61,1.37,12.2,14.38,15.05,100.72,10.17,0.0
2025,7,13,14,242.5,586.3,67.95,17.67,82.6,1.21,5.7,14.68,16.17,100.74,10.38,0.0
2025,7,13,15,411.48,733.76,79.75,18.96,75.24,1.59,0.4,14.49,16.73,100.75,10.25,0.0
2025,7,13,16,577.3,837.15,74.07,19.73,74.79,1.85,1.9,15.16,17.44,100.77,10.69,0.0
2025,7,13,17,717.88,872.06,81.4,20.86,73.97,1.95,0.6,16.07,18.46,100.78,11.34,0.0
2025,7,13,18,826.7,910.16,77.78,22.14,72.36,1.99,2.6,16.96,19.55,100.8,12.0,0.0
2025,7,13,19,879.85,865.41,110.53,23.41,70.16,2.08,6.3,17.68,20.54,100.81,12.57,0.0
2025,7,13,20,908.47,929.98,77.95,24.42,67.84,2.22,9.1,18.1,21.26,100.79,12.92,0.0
2025,7,13,21,874.45,925.14,80.16,25.63,63.47,2.29,10.6,18.18,21.9,100.74,13.0,0.0
2025,7,13,22,797.7,914.62,71.81,26.52,59.63,2.31,11.2,18.04,22.28,100.67,12.88,0.0
2025,7,13,23,679.0,891.59,66.06,26.73,58.9,2.24,16.6,18.04,22.38,100.6,12.89,0.0
2025,7,14,0,528.67,839.59,62.27,26.37,62.23,2.07,24.8,18.59,22.48,100.56,13.34,0.0
2025,7,14,1,359.3,747.31,56.95,25.74,68.51,1.94,26.7,19.46,22.6,100.54,14.16,0.0
2025,7,14,2,190.3,619.03,40.28,23.62,79.7,1.74,31.1,19.87,21.74,100.52,14.52,0.0
2025,7,14,3,46.65,265.66,19.73,20.86,90.55,1.62,53.3,19.27,20.07,100.51,13.94,0.0
2025,7,14,4,0.0,0.0,0.0,18.57,96.54,1.4,76.4,18.03,18.3,100.55,12.88,0.03
2025,7,14,5,0.0,0.0,0.0,17.76,97.99,1.25,93.7,17.46,17.61,100.56,12.42,0.23
2025,7,14,6,0.0,0.0,0.0,17.18,98.41,1.22,112.6,16.95,17.07,100.58,12.02,0.32
2025,7,14,7,0.0,0.0,0.0,16.48,99.76,1.17,113.1,16.47,16.47,100.59,11.65,0.46
2025,7,14,8,0.0,0.0,0.0,15.74,100.0,1.14,97.6,15.96,15.85,100.61,11.27,0.59
2025,7,14,9,0.0,0.0,0.0,15.28,100.0,1.36,105.0,15.44,15.36,100.6,10.9,0.21
2025,7,14,10,0.0,0.0,0.0,14.91,100.0,1.4,115.3,15.06,14.98,100.6,10.64,0.09
2025,7,14,11,0.0,0.0,0.0,14.68,100.0,1.36,124.5,14.71,14.7,100.58,10.4,0.09
2025,7,14,12,3.67,26.08,4.49,14.72,98.79,1.15,133.2,14.56,14.64,100.57,10.3,0.1
2025,7,14,13,82.72,288.58,36.22,16.12,96.12,0.8,139.6,15.52,15.82,100.56,10.97,0.09
2025,7,14,14,231.05,551.54,66.85,17.51,89.34,0.42,146.7,15.77,16.64,100.54,11.14,0.02
2025,7,14,15,398.98,712.13,84.09,18.91,82.87,0.16,206.6,15.94,17.42,100.57,11.28,0.29
2025,7,14,16,560.2,771.02,98.6,19.3,80.69,0.3,210.0,15.91,17.6,100.61,11.25,2.97
2025,7,14,17,697.4,803.59,117.17,18.88,82.69,0.6,207.8,15.88,17.38,100.61,11.23,5.38
2025,7,14,18,799.6,838.25,133.96,18.37,84.91,0.74,207.3,15.8,17.08,100.6,11.17,6.31
2025,7,14,19,824.72,770.47,164.89,17.95,86.71,0.69,204.0,15.72,16.83,100.59,11.11,7.64
2025,7,14,20,810.88,712.22,191.75,17.62,87.89,0.46,196.5,15.6,16.61,100.58,11.03,8.4
2025,7,14,21,706.3,799.64,87.44,17.67,87.3,0.24,62.4,15.56,16.61,100.59,10.99,3.71
2025,7,14,22,607.33,613.1,158.54,18.27,84.46,1.08,34.9,15.63,16.95,100.6,11.04,2.68
2025,7,14,23,598.95,648.26,154.71,18.04,83.31,1.96,28.9,15.2,16.62,100.62,10.73,1.94
2025,7,15,0,474.95,700.04,99.13,17.52,83.72,2.68,25.4,14.76,16.14,100.65,10.43,1.33
2025,7,15,1,327.6,637.34,77.28,17.03,83.1,3.16,21.1,14.15,15.59,100.69,10.03,0.71
2025,7,15,2,174.4,489.7,50.21,16.07,84.26,3.02,16.3,13.44,14.76,100.75,9.56,0.32
2025,7,15,3,45.58,244.76,21.86,14.48,90.45,2.44,7.5,12.96,13.72,100.78,9.26,0.27
2025,7,15,4,0.0,0.0,0.0,12.69,96.62,1.38,343.5,12.2,12.45,100.79,8.8,0.71
2025,7,15,5,0.0,0.0,0.0,11.76,97.82,1.05,303.4,11.45,11.61,100.77,8.38,0.88
2025,7,15,6,0.0,0.0,0.0,10.91,98.58,0.93,287.5,10.71,10.81,100.78,7.98,0.95
2025,7,15,7,0.0,0.0,0.0,10.32,98.23,0.88,278.5,10.07,10.2,100.82,7.64,1.12
2025,7,15,8,0.0,0.0,0.0,9.85,97.97,0.91,265.0,9.57,9.71,100.85,7.38,1.46
2025,7,15,9,0.0,0.0,0.0,10.06,96.31,0.95,277.3,9.51,9.79,100.82,7.36,0.29
2025,7,15,10,0.0,0.0,0.0,10.46,93.21,0.91,346.0,9.41,9.93,100.76,7.32,0.03
2025,7,15,11,0.0,0.0,0.0,10.12,94.01,1.56,30.3,9.21,9.67,100.72,7.22,0.0
2025,7,15,12,0.0,0.0,0.0,10.06,94.36,1.71,34.5,9.21,9.64,100.69,7.22,0.0
2025,7,15,13,93.07,363.77,33.75,12.61,91.72,1.17,21.1,11.32,11.96,100.64,8.32,0.0
2025,7,15,14,242.5,628.08,54.81,15.73,82.65,1.51,9.5,12.76,14.24,100.57,9.19,0.0
